time,open,high,low,close,Volume,Volume MA
1685797200,83277162989,83277995486,83276330492,83277995486,20772792821.005352,20772792821.005386
1685797500,83277162989,83277995486,83277162989,83277995486,20772792821.005352,20772792821.005386
1685797800,83277995486,83277995486,83277162989,83277995486,20772792821.005352,20772792821.005386
1685798100,83277162989,83277995486,83277162989,83277162989,20772792821.005352,20772792821.005386
1685798400,83277162989,83278827983,83277162989,83277162989,20772792821.005352,20772792821.005386
1685798700,83277162989,83278827983,83277162989,83278827983,20772792821.005352,20772792821.005386
1685799000,83278827983,83278827983,83277995486,83278827983,20772792821.005352,20772792821.005386
1685799300,83277995486,83278827983,83277995486,83277995486,20772792821.005352,20772792821.005386
1685799600,83277995486,83278827983,83180766167,83180766167,15676888139.281132,20517997586.919174
1685799900,83180766167,83181597692,83180766167,83180766167,15676888139.281132,20263202352.832962
1685800200,83180766167,83181597692,83178271592,83178271592,15676888139.281132,20008407118.74675
1685800500,83178271592,83179103117,83178271592,83178271592,15676888139.281132,19753611884.660538
1685800800,83178271592,83179103117,83177440067,83178271592,15676888139.281132,19498816650.574326
1685801100,83177440067,83178271592,83177440067,83177440067,15676888139.281132,19244021416.488113
1685801400,83178271592,83178271592,83177440067,83178271592,15676888139.281132,18989226182.4019
1685801700,83178271592,83178271592,83177440067,83177440067,15676888139.281132,18734430948.31569
1685802000,83177440067,83178271592,83177440067,83177440067,15676888139.281132,18479635714.229477
1685802300,83177440067,83178271592,83177440067,83177440067,15676888139.281132,18224840480.143265
1685802600,83177440067,83178271592,83177440067,83177440067,15676888139.281132,17970045246.057053
1685802900,83178271592,83178271592,83177440067,83177440067,15676888139.281132,17715250011.97084
1685803200,83177440067,83178271592,83177440067,83177440067,15676888139.281132,17460454777.88463
1685803500,83177440067,83178271592,83177440067,83178271592,15676888139.281132,17205659543.798416
1685803800,83177440067,83178271592,83177440067,83178271592,15676888139.281132,16950864309.712204
1685804100,83177440067,83178271592,83177440067,83178271592,15676888139.281132,16696069075.625992
1685804400,83177440067,83178271592,83177440067,83177440067,15676888139.281132,16441273841.53978
1685804700,83177440067,83178271592,83177440067,83177440067,15676888139.281132,16186478607.453568
1685805000,83178271592,83178271592,83177440067,83177440067,15676888139.281132,15931683373.367355
1685805300,83178271592,83178271592,83177440067,83178271592,15676888139.281132,15676888139.281143
1685805600,83177440067,83178271592,83177440067,83177440067,15676888139.281132,15676888139.281143
1685805900,83178271592,83178271592,83177440067,83177440067,15676888139.281132,15676888139.281143
1685806200,83177440067,83178271592,83177440067,83178271592,15676888139.281132,15676888139.281143
1685806500,83177440067,83178271592,83177440067,83177440067,15676888139.281132,15676888139.281143
1685806800,83177440067,83178271592,83177440067,83177440067,15676888139.281132,15676888139.281143
1685807100,83177440067,83178271592,83177440067,83178271592,15676888139.281132,15676888139.281143
1685807400,83178271592,83178271592,83177440067,83178271592,15676888139.281132,15676888139.281143
1685807700,83178271592,83178271592,83177440067,83178271592,15676888139.281132,15676888139.281143
1685808000,83177440067,83178271592,83177440067,83177440067,15676888139.281132,15676888139.281143
1685808300,83177440067,83180766167,83177440067,83179934642,15676888139.281132,15676888139.281143
1685808600,83179934642,83181597692,83179934642,83180766167,15676888139.281132,15676888139.281143
1685808900,83181597692,83182429217,83180766167,83181597692,15676888139.281132,15676888139.281143
1685809200,83181597692,83182429217,83181597692,83181597692,15676888139.281132,15676888139.281143
1685809500,83181597692,83182429217,83181597692,83181597692,15676888139.281132,15676888139.281143
1685809800,83181597692,83182429217,83179934642,83179934642,15676888139.281132,15676888139.281143
1685810100,83180766167,83181597692,83179934642,83181597692,15676888139.281132,15676888139.281143
1685810400,83180766167,83182429217,83180766167,83182429217,15676888139.281132,15676888139.281143
1685810700,83181597692,83182429217,83181597692,83181597692,15676888139.281132,15676888139.281143
1685811000,83181597692,83182429217,83181597692,83181597692,15676888139.281132,15676888139.281143
1685811300,83181597692,83182429217,83181597692,83181597692,15676888139.281132,15676888139.281143
1685811600,83181597692,83182429217,83181597692,83181597692,15676888139.281132,15676888139.281143
1685811900,83181597692,83182429217,83181597692,83181597692,15676888139.281132,15676888139.281143
1685812200,83181597692,83182429217,83176608542,83177440067,15676888139.281132,15676888139.281143
1685812500,83177440067,83178271592,83176608542,83177440067,15676888139.281132,15676888139.281143
1685812800,83177440067,83178271592,83176608542,83178271592,15676888139.281132,15676888139.281143
1685813100,83177440067,83178271592,83177440067,83177440067,15676888139.281132,15676888139.281143
1685813400,83177440067,83178271592,83177440067,83177440067,15676888139.281132,15676888139.281143
1685813700,83177440067,83178271592,83177440067,83177440067,15676888139.281132,15676888139.281143
1685814000,83178271592,83178271592,83177440067,83177440067,15676888139.281132,15676888139.281143
1685814300,83177440067,83178271592,83177440067,83177440067,15676888139.281132,15676888139.281143
1685814600,83177440067,83178271592,83177440067,83177440067,15676888139.281132,15676888139.281143
1685814900,83177440067,83178271592,83177440067,83177440067,15676888139.281132,15676888139.281143
1685815200,83178271592,83178271592,83177440067,83178271592,15676888139.281132,15676888139.281143
1685815500,83177440067,83178271592,83177440067,83177440067,15676888139.281132,15676888139.281143
1685815800,83177440067,83178271592,83177440067,83178271592,15676888139.281132,15676888139.281143
1685816100,83177440067,83178271592,83177440067,83178271592,15676888139.281132,15676888139.281143
1685816400,83177440067,83178271592,83177440067,83178271592,15676888139.281132,15676888139.281143
1685816700,83178271592,83179934642,83178271592,83179934642,15676888139.281132,15676888139.281143
1685817000,83179103117,83182429217,83179103117,83182429217,15676888139.281132,15676888139.281143
1685817300,83181597692,83184092267,83181597692,83183260742,15676888139.281132,15676888139.281143
1685817600,83183260742,83185755317,83183260742,83184092267,15676888139.281132,15676888139.281143
1685817900,83184923792,83184923792,83184092267,83184092267,15676888139.281132,15676888139.281143
1685818200,83184092267,83185755317,83184092267,83185755317,15676888139.281132,15676888139.281143
1685818500,83184923792,83185755317,83184923792,83184923792,15676888139.281132,15676888139.281143
1685818800,83184923792,83185755317,83184923792,83184923792,15676888139.281132,15676888139.281143
1685819100,83184923792,83185755317,83184923792,83184923792,15676888139.281132,15676888139.281143
1685819400,83184923792,83185755317,83184923792,83184923792,15676888139.281132,15676888139.281143
1685819700,83184923792,83185755317,83184923792,83185755317,15676888139.281132,15676888139.281143
1685820000,83184923792,83185755317,83184092267,83184923792,15676888139.281132,15676888139.281143
1685820300,83184923792,83185755317,83184092267,83185755317,15676888139.281132,15676888139.281143
1685820600,83184923792,83185755317,83184923792,83184923792,15676888139.281132,15676888139.281143
1685820900,83184923792,83185755317,83184923792,83184923792,15676888139.281132,15676888139.281143
1685821200,83185755317,83185755317,83184923792,83185755317,15676888139.281132,15676888139.281143
1685821500,83184923792,83185755317,83184923792,83184923792,15676888139.281132,15676888139.281143
1685821800,83184923792,83185755317,83184923792,83184923792,15676888139.281132,15676888139.281143
1685822100,83184923792,83185755317,83184923792,83184923792,15676888139.281132,15676888139.281143
1685822400,83184923792,83185755317,83184092267,83184092267,15676888139.281132,15676888139.281143
1685822700,83184923792,83184923792,83183260742,83184092267,15676888139.281132,15676888139.281143
1685823000,83184092267,83184923792,83184092267,83184092267,15676888139.281132,15676888139.281143
1685823300,83184092267,83184923792,83182429217,83183260742,15676888139.281132,15676888139.281143
1685823600,83183260742,83184092267,83182429217,83183260742,15676888139.281132,15676888139.281143
1685823900,83182429217,83183260742,83182429217,83182429217,15676888139.281132,15676888139.281143
1685824200,83182429217,83183260742,83181597692,83182429217,15676888139.281132,15676888139.281143
1685824500,83181597692,83182429217,83181597692,83181597692,15676888139.281132,15676888139.281143
1685824800,83181597692,83182429217,83181597692,83182429217,15676888139.281132,15676888139.281143
1685825100,83181597692,83182429217,83181597692,83181597692,15676888139.281132,15676888139.281143
1685825400,83182429217,83182429217,83181597692,83181597692,15676888139.281132,15676888139.281143
1685825700,83181597692,83182429217,83181597692,83181597692,15676888139.281132,15676888139.281143
1685826000,83181597692,83182429217,83181597692,83181597692,15676888139.281132,15676888139.281143
1685826300,83181597692,83182429217,83181597692,83181597692,15676888139.281132,15676888139.281143
1685826600,83181597692,83182429217,83181597692,83181597692,15676888139.281132,15676888139.281143
1685826900,83181597692,83182429217,83181597692,83181597692,15676888139.281132,15676888139.281143
1685827200,83181597692,83182429217,83181597692,83181597692,15676888139.281132,15676888139.281143
1685827500,83181597692,83182429217,83181597692,83182429217,15676888139.281132,15676888139.281143
1685827800,83182429217,83185755317,83181597692,83185755317,15676888139.281132,15676888139.281143
1685828100,83184923792,83185755317,83184923792,83184923792,15676888139.281132,15676888139.281143
1685828400,83184923792,83185755317,83184923792,83184923792,15676888139.281132,15676888139.281143
1685828700,83184923792,83185755317,83184923792,83185755317,15676888139.281132,15676888139.281143
1685829000,83184923792,83185755317,83184923792,83184923792,15676888139.281132,15676888139.281143
1685829300,83184923792,83185755317,83184092267,83184092267,15676888139.281132,15676888139.281143
1685829600,83184092267,83184923792,83183260742,83184092267,15676888139.281132,15676888139.281143
1685829900,83183260742,83184092267,83182429217,83183260742,15676888139.281132,15676888139.281143
1685830200,83183260742,83183260742,83182429217,83182429217,15676888139.281132,15676888139.281143
1685830500,83183260742,83183260742,83181597692,83182429217,15676888139.281132,15676888139.281143
1685830800,83181597692,83182429217,83180766167,83180766167,15676888139.281132,15676888139.281143
1685831100,83180766167,83181597692,83180766167,83180766167,15676888139.281132,15676888139.281143
1685831400,83180766167,83181597692,83179934642,83179934642,15676888139.281132,15676888139.281143
1685831700,83180766167,83180766167,83179934642,83179934642,15676888139.281132,15676888139.281143
1685832000,83179934642,83180766167,83179934642,83179934642,15676888139.281132,15676888139.281143
1685832300,83179934642,83180766167,83179934642,83180766167,15676888139.281132,15676888139.281143
1685832600,83179934642,83180766167,83179934642,83179934642,15676888139.281132,15676888139.281143
1685832900,83179934642,83180766167,83179934642,83180766167,15676888139.281132,15676888139.281143
1685833200,83180766167,83180766167,83179103117,83179934642,15676888139.281132,15676888139.281143
1685833500,83179103117,83179934642,83177440067,83178271592,15676888139.281132,15676888139.281143
1685833800,83178271592,83178271592,83177440067,83177440067,15676888139.281132,15676888139.281143
1685834100,83177440067,83179934642,83177440067,83179934642,15676888139.281132,15676888139.281143
1685834400,83179103117,83179934642,83179103117,83179934642,15676888139.281132,15676888139.281143
1685834700,83179103117,83179934642,83179103117,83179934642,15676888139.281132,15676888139.281143
1685835000,83179934642,83179934642,83179103117,83179103117,15676888139.281132,15676888139.281143
1685835300,83179103117,83179934642,83179103117,83179103117,15676888139.281132,15676888139.281143
1685835600,83179103117,83179934642,83179103117,83179103117,15676888139.281132,15676888139.281143
1685835900,83179934642,83179934642,83179103117,83179103117,15676888139.281132,15676888139.281143
1685836200,83179103117,83179934642,83178271592,83178271592,15676888139.281132,15676888139.281143
1685836500,83179103117,83179103117,83178271592,83178271592,15676888139.281132,15676888139.281143
1685836800,83178271592,83179103117,83178271592,83178271592,15676888139.281132,15676888139.281143
1685837100,83179103117,83179103117,83178271592,83179103117,15676888139.281132,15676888139.281143
1685837400,83179103117,83179103117,83178271592,83179103117,15676888139.281132,15676888139.281143
1685837700,83178271592,83179103117,83178271592,83179103117,15676888139.281132,15676888139.281143
1685838000,83179103117,83179103117,83178271592,83179103117,15676888139.281132,15676888139.281143
1685838300,83179103117,83179103117,83178271592,83178271592,15676888139.281132,15676888139.281143
1685838600,83179103117,83179103117,83178271592,83179103117,15676888139.281132,15676888139.281143
1685838900,83179103117,83179103117,83178271592,83179103117,15676888139.281132,15676888139.281143
1685839200,83179103117,83179103117,83178271592,83178271592,15676888139.281132,15676888139.281143
1685839500,83179103117,83179103117,83178271592,83179103117,13383547164.186121,15562221090.526392
1685839800,83179103117,83179103117,83178271592,83179103117,13383547164.186121,15447554041.77164
1685840100,83179103117,83179103117,83178271592,83179103117,13383547164.186121,15332886993.016888
1685840400,83179103117,83179103117,83178271592,83179103117,13383547164.186121,15218219944.262136
1685840700,83179103117,83179103117,83178271592,83179103117,13383547164.186121,15103552895.507385
1685841000,83179103117,83179103117,83178271592,83179103117,13383547164.186121,14988885846.752634
1685841300,83179103117,83179103117,83178271592,83179103117,13383547164.186121,14874218797.997883
1685841600,83179103117,83179103117,83177440067,83178271592,13383547164.186121,14759551749.24313
1685841900,83177440067,83178271592,83177440067,83178271592,13383547164.186121,14644884700.488379
1685842200,83178271592,83178271592,83176608542,83177440067,13383547164.186121,14530217651.733627
1685842500,83176608542,83177440067,83176608542,83176608542,13383547164.186121,14415550602.978876
1685842800,83176608542,83177440067,83176608542,83176608542,13383547164.186121,14300883554.224125
1685843100,83177440067,83177440067,83176608542,83177440067,13383547164.186121,14186216505.469372
1685843400,83176608542,83177440067,83176608542,83177440067,13383547164.186121,14071549456.71462
1685843700,83176608542,83177440067,83176608542,83176608542,13383547164.186121,13956882407.95987
1685844000,83176608542,83177440067,83176608542,83176608542,13383547164.186121,13842215359.205118
1685844300,83176608542,83177440067,83176608542,83176608542,13383547164.186121,13727548310.450367
1685844600,83177440067,83177440067,83176608542,83177440067,13383547164.186121,13612881261.695618
1685844900,83176608542,83177440067,83176608542,83177440067,13383547164.186121,13498214212.940868
1685845200,83177440067,83177440067,83176608542,83176608542,13383547164.186121,13383547164.186117
1685845500,83177440067,83177440067,83176608542,83177440067,13383547164.186121,13383547164.186117
1685845800,83177440067,83177440067,83175777017,83175777017,13383547164.186121,13383547164.186117
1685846100,83176608542,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685846400,83176608542,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685846700,83176608542,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685847000,83176608542,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685847300,83176608542,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685847600,83176608542,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685847900,83176608542,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685848200,83176608542,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685848500,83176608542,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685848800,83176608542,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685849100,83176608542,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685849400,83176608542,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685849700,83175777017,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685850000,83175777017,83176608542,83175777017,83175777017,13383547164.186121,13383547164.186117
1685850300,83176608542,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685850600,83176608542,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685850900,83175777017,83176608542,83175777017,83175777017,13383547164.186121,13383547164.186117
1685851200,83175777017,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685851500,83176608542,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685851800,83175777017,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685852100,83175777017,83176608542,83175777017,83175777017,13383547164.186121,13383547164.186117
1685852400,83176608542,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685852700,83175777017,83176608542,83175777017,83175777017,13383547164.186121,13383547164.186117
1685853000,83175777017,83176608542,83175777017,83175777017,13383547164.186121,13383547164.186117
1685853300,83175777017,83176608542,83175777017,83175777017,13383547164.186121,13383547164.186117
1685853600,83175777017,83176608542,83175777017,83175777017,13383547164.186121,13383547164.186117
1685853900,83176608542,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685854200,83175777017,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685854500,83176608542,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685854800,83175777017,83176608542,83175777017,83175777017,13383547164.186121,13383547164.186117
1685855100,83175777017,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685855400,83176608542,83176608542,83175777017,83175777017,13383547164.186121,13383547164.186117
1685855700,83175777017,83176608542,83174945492,83175777017,13383547164.186121,13383547164.186117
1685856000,83175777017,83175777017,83174945492,83174945492,13383547164.186121,13383547164.186117
1685856300,83174945492,83175777017,83174945492,83174945492,13383547164.186121,13383547164.186117
1685856600,83174945492,83175777017,83174945492,83174945492,13383547164.186121,13383547164.186117
1685856900,83175777017,83175777017,83174945492,83174945492,13383547164.186121,13383547164.186117
1685857200,83174945492,83175777017,83174945492,83175777017,13383547164.186121,13383547164.186117
1685857500,83174945492,83175777017,83174945492,83175777017,13383547164.186121,13383547164.186117
1685857800,83174945492,83175777017,83174945492,83174945492,13383547164.186121,13383547164.186117
1685858100,83174945492,83175777017,83174945492,83174945492,13383547164.186121,13383547164.186117
1685858400,83174945492,83175777017,83174945492,83175777017,13383547164.186121,13383547164.186117
1685858700,83175777017,83175777017,83174945492,83175777017,13383547164.186121,13383547164.186117
1685859000,83174945492,83176608542,83174945492,83175777017,13383547164.186121,13383547164.186117
1685859300,83175777017,83179103117,83175777017,83178271592,13383547164.186121,13383547164.186117
1685859600,83179103117,83179934642,83178271592,83179103117,13383547164.186121,13383547164.186117
1685859900,83179103117,83180766167,83179103117,83179934642,13383547164.186121,13383547164.186117
1685860200,83179934642,83182429217,83179934642,83180766167,13383547164.186121,13383547164.186117
1685860500,83181597692,83182429217,83180766167,83182429217,13383547164.186121,13383547164.186117
1685860800,83182429217,83182429217,83181597692,83182429217,13383547164.186121,13383547164.186117
1685861100,83182429217,83182429217,83181597692,83181597692,13383547164.186121,13383547164.186117
1685861400,83181597692,83182429217,83180766167,83180766167,13383547164.186121,13383547164.186117
1685861700,83180766167,83181597692,83179103117,83179103117,13383547164.186121,13383547164.186117
1685862000,83179934642,83179934642,83178271592,83179103117,13383547164.186121,13383547164.186117
1685862300,83179103117,83179103117,83178271592,83179103117,13383547164.186121,13383547164.186117
1685862600,83179103117,83179103117,83178271592,83179103117,13383547164.186121,13383547164.186117
1685862900,83178271592,83179103117,83178271592,83179103117,13383547164.186121,13383547164.186117
1685863200,83179103117,83179103117,83177440067,83177440067,13383547164.186121,13383547164.186117
1685863500,83178271592,83178271592,83172450918,83172450918,13383547164.186121,13383547164.186117
1685863800,83172450918,83172450918,83171619393,83171619393,13383547164.186121,13383547164.186117
1685864100,83171619393,83172450918,83169956343,83170787868,13383547164.186121,13383547164.186117
1685864400,83170787868,83170787868,83169956343,83169956343,13383547164.186121,13383547164.186117
1685864700,83169956343,83170787868,83165798718,83166630243,13383547164.186121,13383547164.186117
1685865000,83165798718,83166630243,83165798718,83166630243,13383547164.186121,13383547164.186117
1685865300,83165798718,83166630243,83165798718,83166630243,13383547164.186121,13383547164.186117
1685865600,83165798718,83166630243,83165798718,83166630243,13383547164.186121,13383547164.186117
1685865900,83166630243,83166630243,83165798718,83166630243,13383547164.186121,13383547164.186117
1685866200,83165798718,83166630243,83165798718,83166630243,13383547164.186121,13383547164.186117
1685866500,83166630243,83169956343,83165798718,83169956343,13383547164.186121,13383547164.186117
1685866800,83169956343,83172450918,83169124818,83171619393,13383547164.186121,13383547164.186117
1685867100,83171619393,83176608542,83171619393,83176608542,13383547164.186121,13383547164.186117
1685867400,83176608542,83176608542,83175777017,83175777017,13383547164.186121,13383547164.186117
1685867700,83175777017,83176608542,83175777017,83175777017,13383547164.186121,13383547164.186117
1685868000,83175777017,83177440067,83175777017,83176608542,13383547164.186121,13383547164.186117
1685868300,83176608542,83177440067,83176608542,83176608542,13383547164.186121,13383547164.186117
1685868600,83176608542,83177440067,83176608542,83177440067,13383547164.186121,13383547164.186117
1685868900,83176608542,83177440067,83176608542,83176608542,13383547164.186121,13383547164.186117
1685869200,83176608542,83177440067,83171619393,83171619393,13383547164.186121,13383547164.186117
1685869500,83172450918,83172450918,83170787868,83170787868,13383547164.186121,13383547164.186117
1685869800,83170787868,83171619393,83169956343,83170787868,13383547164.186121,13383547164.186117
1685870100,83170787868,83170787868,83169956343,83170787868,13383547164.186121,13383547164.186117
1685870400,83169956343,83170787868,83169956343,83170787868,13383547164.186121,13383547164.186117
1685870700,83169956343,83170787868,83169956343,83170787868,13383547164.186121,13383547164.186117
1685871000,83169956343,83170787868,83169956343,83170787868,13383547164.186121,13383547164.186117
1685871300,83170787868,83170787868,83169956343,83170787868,13383547164.186121,13383547164.186117
1685871600,83169956343,83170787868,83169956343,83170787868,13383547164.186121,13383547164.186117
1685871900,83169956343,83171619393,83169956343,83170787868,13383547164.186121,13383547164.186117
1685872200,83171619393,83175777017,83170787868,83175777017,13383547164.186121,13383547164.186117
1685872500,83176608542,83176608542,83175777017,83175777017,13383547164.186121,13383547164.186117
1685872800,83175777017,83176608542,83175777017,83175777017,13383547164.186121,13383547164.186117
1685873100,83176608542,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685873400,83175777017,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685873700,83175777017,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685874000,83176608542,83176608542,83175777017,83175777017,13383547164.186121,13383547164.186117
1685874300,83176608542,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685874600,83175777017,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685874900,83175777017,83176608542,83175777017,83175777017,13383547164.186121,13383547164.186117
1685875200,83175777017,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685875500,83176608542,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685875800,83175777017,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685876100,83175777017,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685876400,83176608542,83177440067,83175777017,83176608542,13383547164.186121,13383547164.186117
1685876700,83176608542,83177440067,83176608542,83176608542,13383547164.186121,13383547164.186117
1685877000,83177440067,83177440067,83176608542,83177440067,13383547164.186121,13383547164.186117
1685877300,83176608542,83177440067,83176608542,83176608542,13383547164.186121,13383547164.186117
1685877600,83177440067,83178271592,83177440067,83178271592,13383547164.186121,13383547164.186117
1685877900,83177440067,83178271592,83177440067,83178271592,13383547164.186121,13383547164.186117
1685878200,83178271592,83178271592,83177440067,83177440067,13383547164.186121,13383547164.186117
1685878500,83177440067,83178271592,83177440067,83177440067,13383547164.186121,13383547164.186117
1685878800,83177440067,83178271592,83177440067,83178271592,13383547164.186121,13383547164.186117
1685879100,83177440067,83178271592,83177440067,83177440067,13383547164.186121,13383547164.186117
1685879400,83178271592,83178271592,83177440067,83177440067,13383547164.186121,13383547164.186117
1685879700,83177440067,83178271592,83177440067,83177440067,13383547164.186121,13383547164.186117
1685880000,83177440067,83178271592,83177440067,83177440067,13383547164.186121,13383547164.186117
1685880300,83177440067,83178271592,83177440067,83178271592,13383547164.186121,13383547164.186117
1685880600,83177440067,83178271592,83177440067,83177440067,13383547164.186121,13383547164.186117
1685880900,83177440067,83178271592,83177440067,83178271592,13383547164.186121,13383547164.186117
1685881200,83177440067,83178271592,83177440067,83177440067,13383547164.186121,13383547164.186117
1685881500,83177440067,83178271592,83177440067,83177440067,13383547164.186121,13383547164.186117
1685881800,83177440067,83178271592,83175777017,83175777017,13383547164.186121,13383547164.186117
1685882100,83175777017,83176608542,83175777017,83175777017,13383547164.186121,13383547164.186117
1685882400,83176608542,83176608542,83175777017,83176608542,13383547164.186121,13383547164.186117
1685882700,83176608542,83177440067,83175777017,83176608542,13383547164.186121,13383547164.186117
1685883000,83177440067,83177440067,83176608542,83176608542,13383547164.186121,13383547164.186117
1685883300,83176608542,83177440067,83176608542,83177440067,13383547164.186121,13383547164.186117
1685883600,83176608542,83177440067,83176608542,83177440067,13383547164.186121,13383547164.186117
1685883900,83176608542,83179103117,83176608542,83178271592,13383547164.186121,13383547164.186117
1685884200,83179103117,83179103117,83178271592,83178271592,13383547164.186121,13383547164.186117
1685884500,83178271592,83179934642,83178271592,83179934642,13383547164.186121,13383547164.186117
1685884800,83179934642,83181597692,83179103117,83181597692,13383547164.186121,13383547164.186117
1685885100,83180766167,83185755317,83180766167,83184923792,13383547164.186121,13383547164.186117
1685885400,83185755317,83185755317,83184923792,83185755317,13383547164.186121,13383547164.186117
1685885700,83185755317,83185755317,83184923792,83185755317,13383547164.186121,13383547164.186117
1685886000,83185755317,83185755317,83184923792,83185755317,13538215522.776741,13391280582.115648
1685886300,83184923792,83185755317,83181597692,83182429217,13538215522.776741,13399014000.045177
1685886600,83182429217,83182429217,83180766167,83181597692,13538215522.776741,13406747417.974709
1685886900,83181597692,83182429217,83176608542,83180766167,13538215522.776741,13414480835.90424
1685887200,83179934642,83181597692,83179934642,83181597692,13538215522.776741,13422214253.833769
1685887500,83180766167,83183260742,83180766167,83181597692,13538215522.776741,13429947671.7633
1685887800,83181597692,83181597692,83179934642,83179934642,13538215522.776741,13437681089.69283
1685888100,83179934642,83180766167,83178271592,83179103117,13538215522.776741,13445414507.62236
1685888400,83178271592,83179103117,83178271592,83179103117,13538215522.776741,13453147925.551891
1685888700,83178271592,83179103117,83178271592,83179103117,13538215522.776741,13460881343.48142
1685889000,83179103117,83180766167,83178271592,83179103117,13538215522.776741,13468614761.410952
1685889300,83179934642,83179934642,83178271592,83179103117,13538215522.776741,13476348179.34048
1685889600,83179103117,83179103117,83177440067,83178271592,13538215522.776741,13484081597.270012
1685889900,83179103117,83179103117,83178271592,83179103117,13538215522.776741,13491815015.199543
1685890200,83179103117,83179103117,83177440067,83178271592,13538215522.776741,13499548433.129072
1685890500,83178271592,83179103117,83178271592,83179103117,13538215522.776741,13507281851.058603
1685890800,83178271592,83179103117,83178271592,83179103117,13538215522.776741,13515015268.988132
1685891100,83179103117,83179103117,83178271592,83179103117,13538215522.776741,13522748686.917664
1685891400,83179103117,83181597692,83178271592,83181597692,13538215522.776741,13530482104.847195
1685891700,83181597692,83181597692,83180766167,83180766167,13538215522.776741,13538215522.776724
1685892000,83180766167,83181597692,83180766167,83181597692,13538215522.776741,13538215522.776724
1685892300,83181597692,83181597692,83179103117,83179934642,13538215522.776741,13538215522.776724
1685892600,83179934642,83179934642,83177440067,83178271592,13538215522.776741,13538215522.776724
1685892900,83178271592,83178271592,83177440067,83177440067,13538215522.776741,13538215522.776724
1685893200,83177440067,83178271592,83177440067,83178271592,13538215522.776741,13538215522.776724
1685893500,83177440067,83178271592,83177440067,83178271592,13538215522.776741,13538215522.776724
1685893800,83178271592,83179103117,83177440067,83178271592,13538215522.776741,13538215522.776724
1685894100,83179103117,83183260742,83179103117,83181597692,13538215522.776741,13538215522.776724
1685894400,83182429217,83184092267,83181597692,83184092267,13538215522.776741,13538215522.776724
1685894700,83184092267,83184092267,83183260742,83183260742,13538215522.776741,13538215522.776724
1685895000,83183260742,83184092267,83183260742,83183260742,13538215522.776741,13538215522.776724
1685895300,83183260742,83184092267,83183260742,83184092267,13538215522.776741,13538215522.776724
1685895600,83183260742,83184092267,83183260742,83183260742,13538215522.776741,13538215522.776724
1685895900,83184092267,83184092267,83180766167,83180766167,13538215522.776741,13538215522.776724
1685896200,83180766167,83181597692,83180766167,83181597692,13538215522.776741,13538215522.776724
1685896500,83181597692,83181597692,83180766167,83180766167,13538215522.776741,13538215522.776724
1685896800,83181597692,83181597692,83179934642,83179934642,13538215522.776741,13538215522.776724
1685897100,83179934642,83180766167,83179103117,83179103117,13538215522.776741,13538215522.776724
1685897400,83179103117,83179934642,83179103117,83179934642,13538215522.776741,13538215522.776724
1685897700,83179103117,83179934642,83179103117,83179103117,13538215522.776741,13538215522.776724
1685898000,83179103117,83179934642,83179103117,83179103117,13538215522.776741,13538215522.776724
1685898300,83179103117,83179934642,83179103117,83179103117,13538215522.776741,13538215522.776724
1685898600,83179103117,83179934642,83177440067,83178271592,13538215522.776741,13538215522.776724
1685898900,83178271592,83178271592,83177440067,83178271592,13538215522.776741,13538215522.776724
